Company_ID,Year,Industry,Company_Size,Revenue_GBP,AI_Investment_GBP,AI_Adoption_Pct,AI_Tools_Used,AI_Maturity_Level,Data_Quality_Score,Decision_Accuracy_Pct,Decision_Time_Days,Revenue_Growth_Pct,Employee_Productivity_Index,Customer_Satisfaction_Index,Ethical_Compliance,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes,Revenue_per_Employee,AI_Invest_per_Employee,Revenue_Growth_Computed,AI_Maturity_Num
C0539,2021,Finance,49765,11900664538.84,40438.29,50.87,2,Medium,7.95,87.97,8.36,9.85,90.4,72.55,Yes,6013.34,2415.67,239137.23578498946,0.8125849492615292,53.035938656748606,2
C0539,2022,Finance,49765,8613468942.38,34813.78,44.88,2,Medium,8.34,75.62,9.86,3.49,85.45,66.75,No,4908.85,3737.87,173082.8683287451,0.6995635486787903,-27.62194989810557,2
C0539,2023,Finance,49765,11146196271.51,40831.76,45.81,4,Medium,8.47,76.94,10.38,6.42,78.94,74.7,Yes,6632.82,5287.01,223976.61552315886,0.8204915100974581,29.404266110120545,2
C0539,2024,Finance,49765,10619503865.29,42161.67,49.28,3,Medium,8.83,80.36,6.74,5.12,92.95,70.94,No,6360.4,2366.29,213393.02452104894,0.8472153119662413,-4.725310710401187,2
C0540,2015,Manufacturing,12856,242413897.76,403087.48,31.99,3,Low,4.63,73.44,17.49,4.79,58.05,70.6,No,38397.27,24905.71,18856.090367143745,31.35403546981954,,1
C0540,2016,Manufacturing,12856,266017403.37,431704.87,38.14,2,Low,4.11,73.23,13.89,9.74,64.01,68.33,No,31774.88,10687.14,20692.0817804916,33.58003033602987,9.736861552949616,1
C0540,2017,Manufacturing,12856,280965370.89,451507.6,47.39,5,Medium,4.17,75.97,13.97,7.66,71.05,68.73,No,26325.69,13921.25,21854.804829651523,35.120379589296824,5.61916902076105,2
C0540,2018,Manufacturing,12856,295572281.3,429484.62,47.39,5,Medium,5.54,82.24,10.4,6.83,67.51,67.34,No,22165.46,18567.85,22990.998856565027,33.40732887367766,5.1988294371404065,2
C0540,2019,Manufacturing,12856,274746498.31,423694.5,49.62,3,Medium,5.01,75.94,12.39,3.18,62.65,67.1,No,30912.69,27400.34,21371.071741599255,32.956946172993156,-7.045918818369257,2
C0540,2020,Manufacturing,12856,334207934.98,508424.38,47.67,3,Medium,4.52,76.77,14.03,6.63,71.49,64.23,No,38083.08,19471.07,25996.261277224643,39.54763378967019,21.642290997612257,2
C0540,2021,Manufacturing,12856,442418382.67,455468.63,55.53,4,Medium,4.96,82.01,13.58,10.55,65.72,69.6,No,35619.89,27767.11,34413.37761901058,35.42848708774113,32.37818027763932,2
C0540,2022,Manufacturing,12856,468378557.98,424630.6,58.27,4,Medium,5.81,78.56,7.42,9.87,73.92,66.86,Yes,37092.87,12490.92,36432.68185905414,33.02976042314872,5.867788574545663,2
C0540,2023,Manufacturing,12856,400655992.69,318572.43,56.95,4,Medium,5.63,84.91,9.65,6.48,79.71,71.69,No,31543.21,24415.4,31164.902978375856,24.78005833851898,-14.458937997091613,2
C0540,2024,Manufacturing,12856,421655489.93,404334.75,55.74,4,Medium,6.98,86.53,8.49,6.34,76.3,66.91,Yes,43241.05,38184.46,32798.342402769136,31.45105398257623,5.241278708702102,2
C0541,2015,Manufacturing,11585,966334516.63,73997.68,33.93,4,Low,9.07,82.65,10.49,8.05,75.55,63.72,No,24582.89,7569.88,83412.5607794562,6.387369874838152,,1
C0541,2016,Manufacturing,11585,1035232249.1,89087.63,34.93,4,Low,8.54,84.62,9.02,7.13,71.12,76.15,Yes,31205.32,12027.85,89359.71075528701,7.689911955114373,7.129801459465024,1
C0541,2017,Manufacturing,11585,1098636644.22,74028.62,40.08,5,Medium,9.52,83.89,10.4,6.63,92.26,70.27,Yes,34951.54,12541.69,94832.68400690549,6.390040569702201,6.124654170609722,2
C0541,2018,Manufacturing,11585,1124057975.24,79678.84,44.11,2,Medium,9.8,91.62,9.52,5.17,76.17,67.46,Yes,33599.5,19950.06,97027.0155580492,6.877759171342253,2.3138979710665364,2
C0541,2019,Manufacturing,11585,1291254878.26,74677.55,44.98,4,Medium,8.44,82.9,6.34,7.52,80.53,71.51,No,34094.26,15990.79,111459.20399309452,6.446055243849806,14.87440209516786,2
C0541,2020,Manufacturing,11585,1246731843.9,83653.72,50.58,3,Medium,8.27,83.34,11.3,5.23,75.12,76.21,Yes,29517.41,18165.04,107616.04176952958,7.220864911523522,-3.448043845533877,2
C0541,2021,Manufacturing,11585,1307450018.99,69681.9,43.5,2,Medium,9.07,89.47,9.02,5.17,85.17,68.95,Yes,32241.47,22286.78,112857.14449633146,6.0148381527837715,4.870187232890655,2
C0541,2022,Manufacturing,11585,1575615454.31,85694.15,53.79,5,Medium,10.0,83.75,7.19,7.23,86.1,72.82,No,26522.26,14268.59,136004.78673370738,7.396991799741044,20.51056877318773,2
C0541,2023,Manufacturing,11585,1156465447.59,66665.24,43.28,5,Medium,9.93,90.37,6.52,2.27,82.22,65.23,No,27586.02,9751.1,99824.38045662495,5.754444540353906,-26.602303599741973,2
C0541,2024,Manufacturing,11585,1993548498.16,57108.26,58.52,5,Medium,8.86,84.77,8.3,8.38,91.39,74.63,No,29965.52,25091.99,172080.14658265,4.929500215796288,72.38288461747196,2
C0542,2015,Healthcare,17742,14202414333.44,107013.37,38.75,2,Low,7.09,80.17,11.38,7.5,77.64,62.81,No,15190.49,7931.06,800496.8060782325,6.031640739488219,,1
C0542,2016,Healthcare,17742,14876085853.5,68611.35,37.14,5,Low,6.66,80.32,12.16,4.74,68.12,68.53,No,11605.27,8673.22,838467.2445891106,3.867171119377748,4.743359151787452,1
C0542,2017,Healthcare,17742,15096337731.34,76062.77,32.53,2,Low,7.43,74.63,10.3,3.1,71.18,66.69,No,15430.2,12268.31,850881.3961977229,4.287158719422838,1.4805768130746522,1
C0542,2018,Healthcare,17742,17058447833.82,79686.79,49.53,5,Medium,7.2,79.46,10.6,6.3,79.89,68.22,No,15402.95,13313.72,961472.6543692931,4.491420922105737,12.99725892066299,2
C0542,2019,Healthcare,17742,19151382512.7,69015.01,53.72,5,Medium,7.26,80.23,11.73,7.76,82.76,70.86,Yes,13342.53,7091.82,1079437.6345789651,3.889922782098974,12.26919763901706,2
C0542,2020,Healthcare,17742,21204973450.06,67248.93,48.51,4,Medium,8.82,78.56,9.41,8.35,81.65,70.33,No,13986.32,4708.84,1195185.066512231,3.7903804531619882,10.722938336165488,2
C0542,2021,Healthcare,17742,22464695849.72,63542.79,48.45,4,Medium,7.85,83.13,9.23,7.94,78.72,67.44,No,13553.19,9171.23,1266187.3435756962,3.581489685492053,5.94069312384089,2
C0542,2022,Healthcare,17742,22521856368.3,91234.9,51.79,5,Medium,8.13,79.68,8.04,6.81,85.9,68.47,Yes,12203.73,7274.9,1269409.1065437943,5.142312027956262,0.2544459936710375,2
C0542,2023,Healthcare,17742,30150202656.2,88339.87,53.61,4,Medium,7.74,86.08,3.81,9.87,82.21,71.71,No,17528.56,11354.72,1699368.8792808026,4.9791382031338065,33.870859325064615,2
C0542,2024,Healthcare,17742,20596163970.14,80688.67,44.31,5,Medium,8.93,89.9,6.21,4.22,80.89,68.98,Yes,15400.32,5946.01,1160870.4751516175,4.5478903167624845,-31.68814085597974,2
C0543,2015,Healthcare,17054,13682658616.56,19253.65,32.64,2,Low,2.93,73.1,14.83,6.78,59.77,70.52,No,12517.53,8343.81,802313.7455470857,1.128981470622728,,1
C0543,2016,Healthcare,17054,13499553143.04,21297.74,25.84,4,Low,2.57,68.1,17.55,-1.34,47.14,67.55,No,11926.97,8877.23,791576.9404855167,1.2488413275477894,-1.3382302274090763,1
C0543,2017,Healthcare,17054,13408311987.87,27579.34,33.46,2,Low,3.37,73.17,17.07,-1.01,63.67,67.79,No,13484.46,10231.24,786226.8082485048,1.6171772018294828,-0.6758827807351597,1
C0543,2018,Healthcare,17054,14102069185.51,18889.81,37.95,3,Low,3.83,67.83,14.0,1.01,67.64,63.36,Yes,13280.41,10896.32,826906.8362560103,1.1076468863609712,5.174083048392775,1
C0543,2019,Healthcare,17054,15547691055.35,23468.72,36.63,2,Low,3.52,71.13,14.61,3.25,63.56,66.03,Yes,15907.01,12227.31,911674.1559370236,1.3761416676439546,10.251133013340974,1
C0543,2020,Healthcare,17054,16001543824.96,19558.58,33.89,2,Low,3.5,71.61,11.83,3.18,68.14,61.52,No,12390.18,11034.38,938286.8432602321,1.146861733317697,2.9191007719041817,1
C0543,2021,Healthcare,17054,17312573293.33,16340.25,41.08,5,Medium,4.79,76.6,11.87,4.0,66.54,65.21,No,14356.54,7294.46,1015162.0319766625,0.9581476486454791,8.193143628585343,2
C0543,2022,Healthcare,17054,21997869083.84,27080.99,43.76,2,Medium,4.57,76.56,11.41,7.02,65.23,72.01,Yes,12992.24,9115.65,1289894.9855658496,1.5879553184003754,27.06296580598504,2
C0543,2023,Healthcare,17054,24428177063.29,20010.08,40.32,3,Medium,5.53,78.13,9.6,7.51,76.43,68.32,No,14683.34,10793.95,1432401.6103723468,1.1733364606543921,11.047924552089206,2
C0543,2024,Healthcare,17054,22678024612.94,23615.1,49.16,4,Medium,3.26,78.89,13.34,5.77,64.97,64.26,No,13485.69,6928.61,1329777.4488647825,1.3847249912044095,-7.164482416414463,2
C0544,2015,Healthcare,33424,13791337044.39,102396.41,35.39,3,Low,4.49,75.22,13.31,3.8,72.05,70.57,No,25129.53,13485.8,412617.79094034224,3.063559418382001,,1
C0544,2016,Healthcare,33424,14186072477.55,80216.13,32.46,3,Low,2.63,74.55,14.98,2.86,58.62,63.29,No,30754.54,11147.13,424427.7308984562,2.399956019626616,2.8621984357968255,1
C0544,2017,Healthcare,33424,16826815098.97,85541.32,32.06,3,Low,4.62,73.57,14.18,10.46,70.53,68.65,No,24606.15,17949.01,503435.1094713379,2.55927836285304,18.61503686520054,1
C0544,2018,Healthcare,33424,15565882820.84,93834.8,48.85,4,Medium,2.97,75.41,11.73,4.12,73.2,66.71,No,26263.94,19216.45,465709.7540940642,2.8074078506462423,-7.4935884819176675,2
C0544,2019,Healthcare,33424,19819124584.58,108384.38,48.23,4,Medium,4.39,75.03,14.4,9.49,61.86,70.09,No,28254.42,20052.56,592960.883933102,3.2427112254667305,27.324128112063484,2
C0544,2020,Healthcare,33424,17822997561.32,90372.76,44.39,4,Medium,3.75,76.09,12.76,5.26,64.59,63.24,No,24395.88,17307.62,533239.5153578267,2.7038283867879365,-10.071721456421246,2
C0544,2021,Healthcare,33424,18233664423.09,100666.53,53.99,4,Medium,3.94,76.65,11.2,4.76,72.54,66.28,No,32438.12,18395.68,545526.1016960867,3.011803793681187,2.30414025675032,2
C0544,2022,Healthcare,33424,20032091833.57,116715.3,47.68,4,Medium,3.11,73.21,13.31,5.48,64.8,63.87,No,25812.37,9695.73,599332.5704155696,3.491960866443274,9.863225343790916,2
C0544,2023,Healthcare,33424,19764315607.7,91066.07,52.32,5,Medium,4.68,79.0,11.26,4.6,79.98,67.3,No,25765.57,19155.92,591321.0749072523,2.724571266156056,-1.3367362135453864,2
C0544,2024,Healthcare,33424,35830802845.71,96589.6,44.25,3,Medium,5.41,78.55,8.92,11.19,67.51,65.64,No,19704.54,17037.76,1072008.2230047272,2.8898276687410247,81.29037987913246,2
C0545,2015,Retail,933,7396392682.42,266397.17,43.21,5,Medium,5.77,77.47,12.93,9.15,75.8,69.13,Yes,579.87,192.91,7927537.708917471,285.527513397642,,2
C0545,2016,Retail,933,8188175154.47,402979.37,43.79,4,Medium,6.33,78.81,10.9,10.7,77.56,66.89,No,476.29,216.85,8776179.158060022,431.9178670953912,10.704981550424385,2
C0545,2017,Retail,933,8038376628.31,316153.22,40.88,2,Medium,5.79,77.76,12.41,4.25,72.43,62.2,No,378.05,250.04,8615623.395830654,338.8566130760986,-1.8294494601550304,2
C0545,2018,Retail,933,8905084490.85,298407.43,41.05,5,Medium,4.76,80.38,12.03,6.38,78.08,71.49,No,332.73,184.98,9544570.729742765,319.83647374062167,10.782125578535107,2
C0545,2019,Retail,933,9543299018.09,338297.47,53.91,5,Medium,5.8,77.4,9.39,6.58,78.94,65.58,No,395.68,242.84,10228616.310921758,362.5910718113612,7.16685538352575,2
C0545,2020,Retail,933,10759876035.41,326894.1,50.09,6,Medium,5.06,77.28,9.78,7.78,68.12,67.65,No,413.49,148.08,11532557.379860664,350.36881028938905,12.747971272972713,2
C0545,2021,Retail,933,11521721418.56,465788.02,57.96,5,Medium,5.22,78.66,9.08,7.67,84.64,68.05,No,451.76,285.48,12349111.916998928,499.23689174705254,7.080428999765598,2
C0545,2022,Retail,933,10837616858.59,365239.4,54.74,5,Medium,7.29,78.44,7.97,5.61,75.17,68.86,No,457.3,183.73,11615880.877374062,391.4677384780279,-5.937520402706453,2
C0545,2023,Retail,933,13489137030.03,382608.92,59.58,5,Medium,6.02,79.78,11.91,7.8,83.29,76.11,No,407.72,207.81,14457810.321575563,410.08458735262593,24.465896940602573,2
C0545,2024,Retail,933,12964037077.81,326141.26,64.86,5,Medium,7.27,88.02,7.87,6.43,85.21,71.87,No,433.81,342.29,13895002.227020364,349.56190782422294,-3.8927616425795453,2
C0546,2015,Technology,16221,18251703953.4,399095.79,37.48,2,Low,6.88,79.74,10.8,7.11,68.46,63.75,No,3798.47,2979.48,1125189.8127982246,24.6036489735528,,1
C0546,2016,Technology,16221,19099963704.42,347600.27,45.01,4,Medium,4.86,70.78,11.12,4.65,74.77,69.02,No,3093.11,2481.66,1177483.7374033658,21.42902841994945,4.647564705113361,2
C0546,2017,Technology,16221,21892038363.13,347932.75,46.24,3,Medium,6.14,79.09,12.01,9.52,67.07,72.71,No,3243.66,2600.04,1349610.897178349,21.44952530670119,14.618219709306967,2
C0546,2018,Technology,16221,24422273563.05,337779.77,41.15,3,Medium,6.24,74.19,12.35,10.19,74.86,62.84,No,3540.17,1350.36,1505596.0522193452,20.82360951852537,11.55778716422018,2
C0546,2019,Technology,16221,24027498753.99,409691.4,52.56,5,Medium,7.36,83.58,9.53,7.12,87.62,73.38,No,2540.39,2021.68,1481258.7851544295,25.256852228592567,-1.6164539637999797,2
C0546,2020,Technology,16221,31413566041.94,380791.51,48.33,4,Medium,6.29,83.2,10.84,11.47,76.5,67.42,Yes,2870.22,977.45,1936598.609329881,23.47521792737809,30.740058978146735,2
C0546,2021,Technology,16221,24243282285.11,354636.82,50.58,4,Medium,7.24,78.06,8.12,4.85,77.85,70.11,No,2748.12,915.1,1494561.5119357624,21.8628210344615,-22.82543709700774,2
C0546,2022,Technology,16221,30614618254.24,433819.37,72.96,6,High,6.51,90.74,10.88,7.67,85.25,74.16,No,3978.5,2143.32,1887344.6923272302,26.744304913383885,26.280830682086375,3
C0546,2023,Technology,16221,36912955407.35,429036.5,63.59,6,Medium,7.47,83.73,7.39,9.2,82.92,69.29,No,3454.37,1085.85,2275627.606642624,26.449448246100733,20.572973018331542,2
C0546,2024,Technology,16221,44774087848.35,339887.92,62.18,6,Medium,8.68,85.6,6.15,10.48,87.72,70.7,No,3015.68,2240.52,2760254.475577954,20.953573762406755,21.29640489158642,2
C0547,2015,Technology,10382,15329402782.64,243466.26,39.75,4,Low,8.68,81.92,9.38,10.84,81.47,71.35,No,2415.67,1258.83,1476536.5808745907,23.450805239838182,,1
C0547,2016,Technology,10382,15634037452.45,170687.31,33.93,3,Low,8.3,75.32,11.8,1.99,69.18,63.83,No,2055.75,1013.38,1505879.161283953,16.44069639761125,1.9872572606350225,1
C0547,2017,Technology,10382,18345249371.42,271075.63,34.99,3,Low,9.21,85.14,9.41,9.4,85.54,74.76,Yes,2260.2,1867.95,1767024.597516856,26.11015507609324,17.341725879933367,1
C0547,2018,Technology,10382,16445949679.16,303871.99,46.41,4,Medium,9.55,86.37,8.98,2.37,78.75,69.74,Yes,2161.02,726.9,1584082.9974147563,29.26911866692352,-10.35308735142576,2
C0547,2019,Technology,10382,20221070611.59,246321.9,41.88,3,Medium,9.17,83.83,7.78,7.17,89.11,65.61,Yes,1982.84,818.77,1947704.7400876516,23.725862068965515,22.954715331603893,2
C0547,2020,Technology,10382,20606041771.42,305039.49,61.66,5,Medium,9.05,89.97,8.71,6.09,94.46,73.38,Yes,2042.82,722.89,1984785.3757869387,29.381572914659987,1.9038119554824373,2
C0547,2021,Technology,10382,21186755464.39,312785.24,51.1,2,Medium,8.91,82.69,6.59,5.54,86.28,68.94,No,1869.75,574.37,2040720.0408774803,30.127647852051627,2.8181719682595086,2
C0547,2022,Technology,10382,24612141047.7,272399.17,52.98,5,Medium,10.0,87.7,6.29,7.0,82.66,68.5,No,2203.07,707.9,2370655.0806877287,26.237639183201694,16.1675797366297,2
C0547,2023,Technology,10382,34162106963.29,326820.91,55.3,6,Medium,9.76,86.52,7.72,10.54,92.4,72.19,No,1988.53,1305.35,3290513.0960595263,31.47957137353111,38.80184944934908,2
C0547,2024,Technology,10382,38700366941.58,374935.47,59.26,3,Medium,10.0,86.25,10.31,10.84,93.96,71.35,Yes,1523.7,1177.58,3727640.81502408,36.11399248699672,13.284485008980074,2
C0548,2015,Technology,9212,8263935774.56,141309.86,39.38,3,Low,9.66,81.81,7.7,4.24,85.72,64.14,Yes,1689.25,1253.14,897083.7792618325,15.339759009986972,,1
C0548,2016,Technology,9212,8563844699.08,116437.78,36.04,4,Low,7.67,80.74,11.36,3.63,74.17,74.39,No,1918.95,1457.63,929640.1106252713,12.639793747286149,3.629129420914068,1
C0548,2017,Technology,9212,10149520278.94,140055.05,36.0,4,Low,9.06,90.33,8.8,10.82,83.16,74.32,Yes,2579.03,2293.14,1101771.632537994,15.203544290056447,18.515931051743006,1
C0548,2018,Technology,9212,8995882469.67,106802.2,52.09,4,Medium,9.3,84.32,5.25,2.87,89.84,70.26,No,2112.14,1728.55,976539.5646623969,11.593812418584454,-11.366426959742814,2
C0548,2019,Technology,9212,11333552538.9,143868.17,39.35,4,Low,9.35,84.08,7.77,8.22,86.17,73.99,No,1891.79,1268.0,1230303.1414350846,15.617473947025621,25.986000563163802,1
C0548,2020,Technology,9212,12747755852.69,161756.64,53.78,4,Medium,10.0,90.43,6.62,9.06,88.17,78.46,Yes,1760.73,693.37,1383820.6527019106,17.559339991315678,12.478023187663801,2
C0548,2021,Technology,9212,16727601435.07,136680.64,58.26,5,Medium,10.0,87.62,5.66,12.47,84.06,71.46,Yes,1823.25,921.97,1815849.0485312636,14.83723838471559,31.219970231389247,2
C0548,2022,Technology,9212,13428664216.49,100321.1,57.52,6,Medium,10.0,87.03,4.25,7.18,95.27,75.18,No,1664.37,1302.58,1457736.0200271385,10.890262700825012,-19.721519737215065,2
C0548,2023,Technology,9212,15219496330.53,146212.65,62.23,6,Medium,9.84,91.03,5.9,7.93,102.76,69.92,No,1717.64,674.37,1652138.1166445941,15.871976769431177,13.335891680431722,2
C0548,2024,Technology,9212,15981302064.85,145429.95,61.37,5,Medium,10.0,85.67,5.46,7.6,86.28,66.49,No,2173.23,1136.77,1734835.2219767694,15.787011506730353,5.005459561705949,2
C0549,2015,Finance,14459,17811473399.78,90166.41,33.45,2,Low,6.93,81.64,11.46,7.61,82.6,67.58,Yes,1655.54,1290.59,1231860.66808078,6.236005947852549,,1
C0549,2016,Finance,14459,18229539398.57,102275.07,35.5,2,Low,6.17,74.41,12.11,2.35,69.16,63.98,Yes,1578.1,509.45,1260774.562457293,7.073453904142749,2.3471724624149592,1
C0549,2017,Finance,14459,18240925016.44,92270.9,38.18,3,Low,7.05,77.79,9.88,1.2,71.04,67.65,No,1517.66,1061.85,1261562.0040417733,6.38155474099177,0.06245696954303437,1
C0549,2018,Finance,14459,23107528053.18,117009.39,48.73,5,Medium,7.12,81.47,9.35,9.06,80.92,64.94,No,1653.66,757.34,1598141.5072397816,8.09249533162736,26.679584683089686,2
C0549,2019,Finance,14459,27035142511.86,92769.13,47.71,5,Medium,6.1,82.8,10.68,11.0,74.0,62.09,Yes,1765.04,1176.01,1869779.549890034,6.416012863960163,16.99712080686835,2
C0549,2020,Finance,14459,19837666830.3,93462.95,41.71,4,Medium,6.84,73.18,10.79,2.18,75.42,63.21,Yes,1926.99,1542.23,1371994.3862161974,6.46399820181202,-26.62266595562629,2
C0549,2021,Finance,14459,20461529236.16,78433.52,49.45,4,Medium,8.17,85.42,8.44,2.34,82.01,69.09,No,1089.45,356.51,1415141.381572723,5.424546649145861,3.1448376021070867,2
C0549,2022,Finance,14459,22409032401.33,104112.66,52.72,5,Medium,7.2,83.7,8.16,3.33,77.35,73.73,No,1738.48,547.25,1549832.796274293,7.200543606058511,9.517876903004584,2
C0549,2023,Finance,14459,26099297132.58,97066.32,59.69,4,Medium,8.18,92.14,9.13,4.89,88.99,70.12,No,1619.99,1304.03,1805055.476352445,6.713211148765475,16.467755792217865,2
C0549,2024,Finance,14459,37457056479.95,100034.23,56.25,6,Medium,6.54,86.13,10.66,8.61,73.9,76.32,No,1380.76,488.05,2590570.335427761,6.918474998270973,43.51749125531812,2
C0550,2015,Technology,30304,2100742672.26,17816.77,30.97,3,Low,6.09,80.18,13.2,4.95,64.48,68.83,No,5697.65,2888.77,69322.28987130412,0.5879345960929251,,1
C0550,2016,Technology,30304,2270085644.95,23489.33,31.02,3,Low,5.77,78.82,11.41,8.06,59.48,70.4,Yes,5309.5,4264.69,74910.42914961721,0.7751230860612461,8.061100244506347,1
C0550,2017,Technology,30304,2231467143.82,22198.93,28.84,3,Low,5.45,74.52,14.95,3.06,61.27,72.45,Yes,6879.51,2123.37,73636.05939215946,0.7325412486800422,-1.7011913720484384,1
C0550,2018,Technology,30304,2612492583.57,18199.79,43.63,3,Medium,5.12,76.32,13.26,7.54,68.23,72.65,No,4814.18,3344.12,86209.49655392028,0.6005738516367477,17.07510867033115,2
C0550,2019,Technology,30304,2817013149.29,22067.42,44.6,5,Medium,7.28,83.39,5.58,7.61,81.28,73.29,No,7374.6,4894.35,92958.45925587381,0.7282015575501584,7.828560624678227,2
C0550,2020,Technology,30304,2334015614.19,16189.18,33.79,5,Low,7.11,78.03,10.69,2.13,74.27,74.25,Yes,7243.16,4729.44,77020.05062664994,0.5342258447729673,-17.145732359173927,1
C0550,2021,Technology,30304,2630823448.51,20307.62,45.82,4,Medium,6.42,81.22,9.53,3.82,68.92,71.41,No,5499.25,1949.84,86814.39574016632,0.670130015839493,12.71661734032592,2
C0550,2022,Technology,30304,2963103087.74,20205.51,45.13,2,Medium,7.32,85.2,7.93,5.04,75.93,76.84,No,6510.18,2582.58,97779.27295868531,0.6667604936642026,12.63025230439505,2
C0550,2023,Technology,30304,3663090678.47,16640.14,43.94,5,Medium,6.89,85.98,8.59,7.2,74.46,68.87,No,6326.47,4743.21,120878.12428953273,0.5491070485744456,23.623463983627047,2
C0550,2024,Technology,30304,3977595763.7,28179.25,41.47,4,Medium,8.05,80.39,11.72,7.35,80.0,77.88,No,7154.68,6209.26,131256.45999538014,0.9298854936642027,8.585784869550729,2
C0551,2015,Finance,29306,16003519092.47,140445.72,48.82,5,Medium,7.29,84.42,8.51,10.63,86.82,68.32,No,3825.52,1808.13,546083.3649242476,4.79238790691326,,2
C0551,2016,Finance,29306,16979179172.14,158651.1,28.69,4,Low,8.34,83.17,9.17,6.1,80.18,71.13,Yes,2460.76,1398.23,579375.5262451374,5.413604722582407,6.096534606123405,1
C0551,2017,Finance,29306,17272477501.58,165259.1,41.97,4,Medium,8.15,80.48,7.7,3.89,72.97,66.79,Yes,3642.55,1956.82,589383.6586903706,5.639087558861667,1.7273999318015099,2
C0551,2018,Finance,29306,17955685706.77,167305.11,49.46,5,Medium,8.49,86.77,5.74,3.91,77.96,70.52,Yes,2299.71,2019.92,612696.5708991333,5.708902955026274,3.9554731226455697,2
C0551,2019,Finance,29306,23957037302.1,146282.78,45.97,6,Medium,8.09,82.09,9.01,10.61,78.4,68.51,Yes,2085.58,1011.05,817478.9224766259,4.9915641848085714,33.42312676517418,2
C0551,2020,Finance,29306,21684774564.81,164357.54,45.14,3,Medium,9.94,83.48,7.44,6.26,82.13,63.37,No,3664.77,2812.8,739943.170845902,5.608323892718215,-9.484740156458404,2
C0551,2021,Finance,29306,25463820790.81,194061.78,58.67,5,Medium,10.0,87.68,4.51,8.05,90.28,57.7,No,2890.04,1906.55,868894.4513345391,6.621912918856207,17.42718705562485,2
C0551,2022,Finance,29306,24436486441.71,163128.01,63.27,5,Medium,9.57,84.34,6.03,6.23,88.55,69.01,No,2804.44,1202.31,833839.0241489797,5.566369002934553,-4.034486252238989,2
C0551,2023,Finance,29306,30525546634.03,142646.89,59.13,4,Medium,8.57,83.03,8.62,8.41,87.08,67.48,Yes,3572.88,1337.11,1041614.2303292841,4.867497782024159,24.91790383549879,2
C0551,2024,Finance,29306,31632286650.01,152350.51,56.93,6,Medium,9.86,83.63,6.44,7.86,92.47,76.14,No,3294.02,1695.15,1079379.193680816,5.198611547123456,3.625618991360513,2
C0552,2015,Manufacturing,33457,18974267113.28,915160.96,45.93,5,Medium,9.42,83.52,8.97,5.5,83.82,65.08,No,76898.92,35755.97,567123.983419912,27.353347879367544,,2
C0552,2016,Manufacturing,33457,20119776042.59,739351.88,43.92,3,Medium,9.56,87.21,6.82,6.04,87.0,69.97,No,79874.03,70664.2,601362.2274139941,22.09857070269301,6.037170882390841,2
C0552,2017,Manufacturing,33457,21623304921.59,820688.35,49.92,4,Medium,7.74,86.21,8.53,6.75,85.05,69.78,Yes,93340.19,31815.68,646301.3695666079,24.529645515138835,7.4728907310762205,2
C0552,2018,Manufacturing,33457,20713706842.99,985518.65,50.83,4,Medium,9.12,81.54,6.45,2.97,87.25,68.79,Yes,93408.22,65159.61,619114.2912690918,29.45627671339331,-4.206563621510984,2
C0552,2019,Manufacturing,33457,22207875121.32,850086.27,61.39,5,Medium,8.58,85.25,8.14,4.01,87.59,70.47,Yes,76094.58,64690.74,663773.6533855397,25.408323220850644,7.213427754171664,2
C0552,2020,Manufacturing,33457,33493796716.11,595288.55,48.84,3,Medium,7.86,84.01,5.8,12.04,78.77,72.19,No,94131.07,77781.9,1001099.8211468452,17.792645784140838,50.81945721117322,2
C0552,2021,Manufacturing,33457,28177000528.19,1044446.45,57.3,5,Medium,8.73,81.91,6.65,6.81,89.06,71.71,Yes,69290.74,34306.27,842185.5076124577,31.21757629195684,-15.873972822444182,2
C0552,2022,Manufacturing,33457,21037967256.46,657023.17,58.51,5,Medium,10.0,89.03,7.11,1.49,86.19,72.97,Yes,87811.55,40086.86,628806.1468888423,19.637838718354903,-25.336384774481846,2
C0552,2023,Manufacturing,33457,32793493346.64,766648.37,58.89,3,Medium,9.43,80.8,8.09,7.08,87.59,65.16,Yes,81481.44,67553.55,980168.3757252593,22.91443853304241,55.87767081712851,2
C0552,2024,Manufacturing,33457,25781699409.92,679009.94,60.99,5,Medium,9.17,85.18,9.45,3.47,89.72,64.52,No,77925.92,39119.52,770592.0856598021,20.295003736138924,-21.381662095595022,2
C0553,2015,Technology,28179,11838554327.7,152587.74,44.91,4,Medium,9.23,88.33,3.66,6.08,76.81,76.51,No,5596.24,4346.98,420119.74618332804,5.414945171936548,,2
C0553,2016,Technology,28179,12787019331.72,152610.31,49.64,4,Medium,9.44,95.21,9.61,8.01,81.8,69.33,Yes,6800.13,3593.68,453778.3218609603,5.415746122999397,8.011662385167817,2
C0553,2017,Technology,28179,13385968661.23,168939.38,47.45,5,Medium,8.86,82.28,8.54,6.33,76.62,65.8,No,4734.34,1966.05,475033.4881021328,5.995222683558679,4.6840417924779665,2
C0553,2018,Technology,28179,13063705188.31,126083.73,40.7,3,Medium,9.27,85.24,8.87,3.34,84.92,70.89,Yes,6250.32,4809.36,463597.18898151105,4.47438624507612,-2.40747219028965,2
